make_model,make,location,price,body_type,type,doors,mileage,gearbox,fuel_type,seller,power,gears,emission_class,age,entertainment_media_count,engine_size_cat,comfort_convenience_cat
Hyundai i30,Hyundai,DE,19890,Sedan,Pre-registered,5.0,20.0,Manual,Benzin,Dealer,88.0,6.0,Euro 6,1.0,Standart,Low,standard
Hyundai i20,Hyundai,ES,13900,Sedan,Used,5.0,51331.0,Automatic,Benzin,Dealer,74.0,5.0,Euro 6,3.0,Standart,Low,standard
Hyundai i30,Hyundai,DE,24791,Sedan,Used,5.0,14957.0,Manual,Benzin,Dealer,117.0,6.0,Euro 6,0.0,Standart,Low,standard
Hyundai i30,Hyundai,DE,25590,Sedan,Pre-registered,5.0,12.0,Manual,Benzin,Dealer,88.0,6.0,Euro 6,0.0,Upgrated,Low,luxury
Hyundai i30,Hyundai,DE,23991,Sedan,Used,5.0,17858.0,Manual,Benzin,Dealer,117.0,6.0,Euro 6,0.0,Upgrated,Low,standard
Hyundai i20,Hyundai,ES,15962,Sedan,Pre-registered,5.0,100.0,Manual,Benzin,Dealer,62.0,5.0,Euro 6,0.0,Standart,Low,standard
Hyundai IONIQ,Hyundai,DE,27590,Sedan,Demonstration,5.0,599.0,Automatic,Benzin,Dealer,77.0,6.0,Euro 6,0.0,Upgrated,Low,standard
Hyundai IONIQ,Hyundai,DE,23990,Sedan,Demonstration,5.0,2700.0,Automatic,Benzin,Dealer,77.0,6.0,Euro 6,3.0,Standart,Low,luxury
Hyundai i30,Hyundai,DE,13900,Sedan,Used,5.0,73862.0,Manual,Benzin,Dealer,88.0,6.0,Euro 6,5.0,Standart,Low,standard
Hyundai i20,Hyundai,BE,10200,Sedan,Used,5.0,68000.0,Manual,Benzin,Dealer,55.0,6.0,Euro 6,6.0,Standart,Low,standard
Hyundai ELANTRA,Hyundai,ES,14790,Sedan,Used,5.0,54107.0,Manual,Benzin,Dealer,94.0,6.0,Euro 6,5.0,Standart,Low,standard
Hyundai IONIQ,Hyundai,ES,15290,Sedan,Used,5.0,124872.0,Automatic,Other,Dealer,77.0,6.0,Euro 6,5.0,Standart,Low,standard
Hyundai i30,Hyundai,DE,23991,Sedan,Used,5.0,16571.0,Manual,Benzin,Dealer,118.0,6.0,Euro 6,0.0,Upgrated,Low,luxury
Hyundai i30,Hyundai,DE,26391,Sedan,Used,5.0,7400.0,Automatic,Benzin,Dealer,117.0,7.0,Euro 6,1.0,Upgrated,Low,luxury
Hyundai i20,Hyundai,DE,12220,Sedan,Used,5.0,43724.0,Manual,Benzin,Dealer,74.0,5.0,Euro 6,3.0,Standart,Low,standard
Hyundai i30,Hyundai,DE,23991,Sedan,Used,5.0,21639.0,Manual,Benzin,Dealer,118.0,5.0,Euro 6,0.0,Upgrated,Low,luxury
Hyundai IONIQ,Hyundai,DE,30990,Sedan,Demonstration,5.0,100.0,Automatic,Benzin,Dealer,103.0,6.0,Euro 6,0.0,Upgrated,Low,luxury
Hyundai i30,Hyundai,DE,14600,Sedan,Used,5.0,86568.0,Manual,Benzin,Dealer,88.0,6.0,Euro 6,5.0,Standart,Low,luxury
Hyundai i30,Hyundai,DE,16500,Sedan,Used,5.0,28944.0,Manual,Benzin,Dealer,73.0,6.0,Euro 6,3.0,Standart,Low,standard
Hyundai i20,Hyundai,DE,18490,Sedan,Demonstration,5.0,11000.0,Manual,Benzin,Dealer,74.0,7.0,Euro 6,2.0,Standart,Low,standard
Hyundai i30,Hyundai,DE,23991,Sedan,Used,5.0,21446.0,Manual,Benzin,Dealer,118.0,6.0,Euro 6,0.0,Upgrated,Low,luxury
Hyundai i30,Hyundai,DE,25891,Sedan,Used,5.0,16842.0,Automatic,Benzin,Dealer,118.0,7.0,Euro 6,0.0,Upgrated,Low,luxury
Hyundai i30,Hyundai,DE,24991,Sedan,Used,5.0,23850.0,Manual,Benzin,Dealer,118.0,6.0,Euro 6,0.0,Upgrated,Low,luxury
Hyundai i30,Hyundai,DE,22590,Sedan,Pre-registered,5.0,12.0,Manual,Benzin,Dealer,88.0,6.0,Euro 6,0.0,Upgrated,Low,standard
Hyundai IONIQ,Hyundai,DE,28391,Sedan,Used,5.0,5600.0,Automatic,Other,Dealer,88.0,6.0,Euro 6,4.0,Standart,Electric,luxury
Hyundai IONIQ,Hyundai,DE,24490,Sedan,Demonstration,5.0,4000.0,Automatic,Benzin,Dealer,77.0,6.0,Euro 6,2.0,Upgrated,Low,luxury
Hyundai IONIQ,Hyundai,DE,22999,Sedan,Demonstration,5.0,25000.0,Automatic,Benzin,Dealer,77.0,6.0,Euro 6,2.0,Upgrated,Low,standard
Hyundai i10,Hyundai,DE,12330,Sedan,Used,5.0,40654.0,Automatic,Benzin,Dealer,49.0,5.0,Euro 6,3.0,Standart,Low,standard
Hyundai IONIQ,Hyundai,DE,33990,Sedan,Pre-registered,5.0,12.0,Automatic,Benzin,Dealer,77.0,6.0,Euro 6,0.0,Upgrated,Low,standard
Hyundai i30,Hyundai,DE,17444,Sedan,Used,5.0,34400.0,Manual,Benzin,Dealer,103.0,6.0,Euro 6,5.0,Upgrated,Low,luxury
Hyundai IONIQ,Hyundai,DE,25790,Sedan,Demonstration,5.0,11.0,Automatic,Benzin,Dealer,77.0,6.0,Euro 6,1.0,Standart,Low,luxury
Hyundai i30,Hyundai,DE,23991,Sedan,Used,5.0,28535.0,Manual,Benzin,Dealer,117.0,6.0,Euro 6,0.0,Standart,Low,standard
Hyundai i20,Hyundai,DE,11330,Sedan,Used,5.0,35745.0,Manual,Benzin,Dealer,55.0,5.0,Euro 6,2.0,Standart,Low,standard
Hyundai i30,Hyundai,DE,23690,Sedan,Demonstration,5.0,150.0,Manual,Benzin,Dealer,88.0,5.0,Euro 6,0.0,Upgrated,Low,standard
Hyundai IONIQ,Hyundai,DE,20900,Sedan,Used,5.0,48846.0,Automatic,Benzin,Dealer,77.0,6.0,Euro 6,4.0,Upgrated,Low,standard
Hyundai IONIQ,Hyundai,DE,29990,Sedan,Demonstration,5.0,400.0,Automatic,Benzin,Dealer,77.0,6.0,Euro 6,0.0,Upgrated,Low,luxury
Hyundai i20,Hyundai,DE,9995,Sedan,Used,5.0,73605.0,Manual,Benzin,Dealer,62.0,5.0,Euro 6,4.0,Standart,Low,standard
Hyundai i30,Hyundai,ES,14490,Sedan,Used,5.0,44778.0,Manual,Benzin,Dealer,88.0,5.0,Euro 6,4.0,Standart,Low,standard
Hyundai i30,Hyundai,DE,19590,Sedan,Used,5.0,20.0,Manual,Benzin,Dealer,88.0,6.0,Euro 6,1.0,Standart,Low,standard
Hyundai i30,Hyundai,DE,18860,Sedan,Used,5.0,25500.0,Manual,Benzin,Dealer,88.0,6.0,Euro 6,1.0,Standart,Low,standard
Hyundai i30,Hyundai,DE,23991,Sedan,Used,5.0,15139.0,Manual,Benzin,Dealer,117.0,6.0,Euro 6,0.0,Standart,Low,standard
Hyundai i30,Hyundai,ES,13800,Sedan,Used,5.0,57500.0,Manual,Benzin,Dealer,88.0,6.0,Euro 6,4.0,Standart,Low,standard
Hyundai i30,Hyundai,DE,22750,Sedan,Used,5.0,13031.0,Manual,Benzin,Dealer,117.0,6.0,Euro 6,1.0,Standart,Low,luxury
Hyundai i30,Hyundai,DE,11479,Sedan,Used,5.0,67600.0,Manual,Benzin,Dealer,73.0,6.0,Other,8.0,Standart,Low,standard
Hyundai i30,Hyundai,DE,25900,Sedan,Employee's car,5.0,7920.0,Manual,Benzin,Dealer,117.0,6.0,Euro 6,1.0,Standart,Low,standard
Hyundai iX35,Hyundai,DE,12990,Sedan,Used,5.0,66450.0,Manual,Benzin,Dealer,99.0,6.0,Other,7.0,Standart,Low,standard
Hyundai i30,Hyundai,DE,16280,Sedan,Used,5.0,49580.0,Manual,Benzin,Dealer,81.0,6.0,Euro 6,2.0,Standart,Low,standard
Hyundai i20,Hyundai,DE,16890,Sedan,Demonstration,5.0,1000.0,Manual,Benzin,Dealer,62.0,5.0,Euro 6,0.0,Standart,Low,standard
Hyundai ELANTRA,Hyundai,DE,27490,Sedan,Pre-registered,5.0,10.0,Automatic,Benzin,Dealer,90.0,6.0,Euro 6,0.0,Upgrated,Low,standard
Hyundai i20,Hyundai,BE,7999,Sedan,Used,5.0,110000.0,Manual,Benzin,Dealer,62.0,5.0,Other,8.0,Standart,Low,standard
Hyundai i30,Hyundai,DE,22991,Sedan,Used,5.0,23172.0,Manual,Benzin,Dealer,88.0,6.0,Euro 6,0.0,Upgrated,Low,luxury
Hyundai i20,Hyundai,DE,11990,Sedan,Used,5.0,28323.0,Manual,Benzin,Dealer,62.0,5.0,Euro 6,4.0,Standart,Low,standard
Hyundai i30,Hyundai,ES,12290,Sedan,Used,5.0,98506.0,Manual,Diesel,Dealer,70.0,5.0,Euro 6,5.0,Standart,Low,standard
Hyundai i10,Hyundai,DE,11770,Sedan,Used,5.0,31737.0,Automatic,Benzin,Dealer,49.0,5.0,Euro 6,3.0,Standart,Low,standard
Hyundai i30,Hyundai,DE,15300,Sedan,Used,5.0,108409.0,Manual,Diesel,Dealer,85.0,6.0,Euro 6,2.0,Standart,Low,standard
Hyundai i30,Hyundai,DE,15590,Sedan,Used,5.0,45680.0,Manual,Benzin,Dealer,81.0,6.0,Euro 6,2.0,Standart,Low,standard
Hyundai i10,Hyundai,DE,6879,Sedan,Used,5.0,57000.0,Manual,Benzin,Dealer,57.0,5.0,Other,13.0,Standart,Low,standard
Hyundai IONIQ,Hyundai,DE,33880,Sedan,Demonstration,5.0,5.0,Automatic,Benzin,Dealer,100.0,6.0,Euro 6,1.0,Standart,Electric,standard
Hyundai i10,Hyundai,DE,12330,Sedan,Used,5.0,32275.0,Automatic,Benzin,Dealer,49.0,5.0,Euro 6,3.0,Standart,Low,standard
Hyundai i30,Hyundai,DE,19890,Sedan,Used,5.0,18610.0,Manual,Benzin,Dealer,103.0,6.0,Euro 6,2.0,Standart,Low,standard
Hyundai IONIQ,Hyundai,DE,29990,Sedan,Demonstration,5.0,50.0,Automatic,Benzin,Dealer,77.0,6.0,Euro 6,0.0,Upgrated,Low,luxury
Hyundai IONIQ,Hyundai,DE,33340,Sedan,Pre-registered,5.0,12.0,Automatic,Benzin,Dealer,77.0,6.0,Euro 6,0.0,Upgrated,Low,luxury
Hyundai TUCSON,Hyundai,ES,24674,Sedan,Pre-registered,5.0,100.0,Manual,Benzin,Dealer,110.0,6.0,Euro 6,0.0,Standart,Low,standard
Hyundai i30,Hyundai,DE,12600,Sedan,Used,5.0,39678.0,Manual,Benzin,Dealer,73.0,6.0,Euro 6,5.0,Standart,Low,standard
Hyundai i10,Hyundai,ES,8990,Sedan,Used,5.0,23883.0,Manual,Benzin,Dealer,49.0,5.0,Euro 6,5.0,Standart,Low,standard
Hyundai IONIQ,Hyundai,DE,30725,Sedan,Demonstration,5.0,12228.0,Automatic,Benzin,Dealer,88.0,6.0,Euro 6,3.0,Upgrated,Low,luxury
Hyundai i30,Hyundai,DE,14990,Sedan,Used,5.0,42900.0,Manual,Benzin,Dealer,73.0,6.0,Euro 6,4.0,Standart,Low,standard
Hyundai i10,Hyundai,ES,14342,Sedan,Pre-registered,5.0,100.0,Manual,Benzin,Dealer,49.0,5.0,Euro 6,0.0,Standart,Low,standard
Hyundai i10,Hyundai,DE,12330,Sedan,Used,5.0,22791.0,Automatic,Benzin,Dealer,49.0,5.0,Euro 6,3.0,Standart,Low,standard
Hyundai i10,Hyundai,DE,10220,Sedan,Used,5.0,26298.0,Manual,Benzin,Dealer,49.0,5.0,Euro 6,3.0,Standart,Low,standard
Hyundai i10,Hyundai,DE,14490,Sedan,Used,5.0,25650.0,Manual,Benzin,Dealer,62.0,5.0,Euro 6,2.0,Standart,Low,standard
Hyundai i30,Hyundai,DE,19950,Sedan,Pre-registered,5.0,10.0,Manual,Benzin,Dealer,81.0,6.0,Euro 6,0.0,Standart,Low,standard
Hyundai i30,Hyundai,DE,15974,Sedan,Used,5.0,51000.0,Manual,Benzin,Dealer,88.0,6.0,Euro 6,3.0,Standart,Low,standard
Hyundai i20,Hyundai,DE,14990,Sedan,Used,5.0,22000.0,Manual,Benzin,Dealer,62.0,5.0,Euro 6,3.0,Standart,Low,standard
Hyundai i10,Hyundai,DE,9990,Sedan,Used,5.0,42460.0,Manual,Benzin,Dealer,49.0,5.0,Euro 6,5.0,Standart,Low,standard
Hyundai i10,Hyundai,DE,13900,Sedan,Used,5.0,26756.0,Manual,Benzin,Dealer,49.0,5.0,Euro 6,4.0,Standart,Low,standard
Hyundai i30,Hyundai,DE,12290,Sedan,Used,5.0,47974.0,Manual,Benzin,Dealer,88.0,5.0,Other,6.0,Standart,Low,standard
Hyundai i20,Hyundai,DE,16490,Sedan,Used,5.0,29800.0,Manual,Benzin,Dealer,62.0,5.0,Euro 6,3.0,Standart,Low,standard
Hyundai i20,Hyundai,DE,16990,Sedan,Used,5.0,13450.0,Manual,Benzin,Dealer,62.0,5.0,Euro 6,3.0,Standart,Low,standard
Hyundai i10,Hyundai,DE,8490,Sedan,Used,5.0,45229.0,Manual,Benzin,Dealer,49.0,5.0,Euro 6,6.0,Standart,Low,standard
Hyundai ACCENT,Hyundai,ES,2300,Sedan,Used,5.0,247197.0,Manual,Diesel,Dealer,60.0,5.0,Euro 6,20.0,Standart,Low,standard
Hyundai i10,Hyundai,DE,12490,Sedan,Used,5.0,63000.0,Automatic,Benzin,Dealer,64.0,5.0,Euro 6,4.0,Standart,Low,standard
Hyundai i20,Hyundai,DE,11499,Sedan,Used,5.0,37155.0,Manual,Benzin,Dealer,62.0,5.0,Euro 6,4.0,Standart,Low,standard
Hyundai i10,Hyundai,DE,10980,Sedan,Used,5.0,32800.0,Manual,Benzin,Dealer,64.0,5.0,Euro 6,3.0,Standart,Low,standard
Hyundai i10,Hyundai,DE,8990,Sedan,Used,5.0,63320.0,Manual,Benzin,Dealer,64.0,5.0,Other,8.0,Standart,Low,standard
Hyundai i10,Hyundai,DE,14985,Sedan,Pre-registered,5.0,10.0,Manual,Benzin,Dealer,49.0,5.0,Euro 6,0.0,Upgrated,Low,standard
Hyundai ACCENT,Hyundai,ES,1699,Sedan,Used,5.0,170395.0,Manual,Benzin,Dealer,63.0,5.0,Euro 6,21.0,Standart,Low,standard
Hyundai i10,Hyundai,ES,11300,Sedan,Used,5.0,287.0,Manual,Benzin,Dealer,49.0,5.0,Euro 6,2.0,Standart,Low,standard
Hyundai IONIQ,Hyundai,DE,33691,Sedan,Demonstration,5.0,1891.0,Automatic,Benzin,Dealer,77.0,6.0,Euro 6,0.0,Upgrated,Low,standard
Hyundai i30,Hyundai,DE,19999,Sedan,Demonstration,5.0,3500.0,Manual,Benzin,Dealer,81.0,6.0,Euro 6,2.0,Standart,Low,standard
Hyundai i20,Hyundai,DE,18999,Sedan,Used,5.0,3721.0,Manual,Benzin,Dealer,74.0,5.0,Euro 6,1.0,Upgrated,Low,standard
Hyundai IONIQ,Hyundai,DE,15890,Sedan,Used,5.0,116000.0,Automatic,Benzin,Dealer,104.0,6.0,Euro 6,5.0,Standart,Low,standard
Hyundai BAYON,Hyundai,DE,19995,Sedan,Used,5.0,2000.0,Manual,Benzin,Dealer,74.0,6.0,Euro 6,1.0,Standart,Low,standard
Hyundai i20,Hyundai,BE,9740,Sedan,Used,5.0,99890.0,Manual,Benzin,Dealer,55.0,5.0,Euro 6,6.0,Standart,Low,standard
Hyundai IONIQ,Hyundai,DE,26991,Sedan,Used,5.0,29961.0,Automatic,Benzin,Dealer,103.0,6.0,Euro 6,2.0,Upgrated,Low,luxury
Hyundai i20,Hyundai,DE,3890,Sedan,Used,3.0,157000.0,Manual,Benzin,Dealer,57.0,5.0,Other,10.0,Standart,Low,standard
Hyundai i40,Hyundai,DE,18650,Sedan,Used,5.0,56750.0,Automatic,Diesel,Dealer,104.0,6.0,Euro 6,5.0,Standart,Medium,luxury
Hyundai i10,Hyundai,DE,11660,Sedan,Used,5.0,33699.0,Automatic,Benzin,Dealer,49.0,5.0,Euro 6,3.0,Standart,Low,standard
Hyundai KONA,Hyundai,DE,41974,Sedan,Employee's car,5.0,14700.0,Automatic,Benzin,Dealer,150.0,5.0,Euro 6,0.0,Upgrated,Electric,luxury
Hyundai Genesis,Hyundai,ES,23900,Sedan,Used,5.0,36000.0,Automatic,Benzin,Dealer,232.0,8.0,Euro 6,7.0,Standart,High,standard
Hyundai VELOSTER,Hyundai,BE,9950,Sedan,Used,3.0,68390.0,Manual,Benzin,Dealer,103.0,6.0,Other,11.0,Standart,Low,standard
Hyundai i30,Hyundai,DE,37980,Sedan,Used,5.0,37500.0,Manual,Benzin,Dealer,202.0,6.0,Euro 6,2.0,Upgrated,Medium,standard
Hyundai i30,Hyundai,BE,26999,Sedan,Used,5.0,66579.0,Manual,Benzin,Dealer,202.0,6.0,Euro 6,3.0,Standart,Low,standard
Hyundai i30,Hyundai,DE,38970,Sedan,Employee's car,5.0,3870.0,Automatic,Benzin,Dealer,206.0,8.0,Euro 6,1.0,Upgrated,Medium,luxury
Hyundai i30,Hyundai,BE,27950,Sedan,Used,5.0,73105.0,Manual,Benzin,Dealer,202.0,6.0,Euro 6,3.0,Upgrated,Medium,luxury
Hyundai SONATA,Hyundai,NL,5950,Sedan,Used,5.0,80900.0,Manual,Benzin,Dealer,119.0,5.0,Other,15.0,Standart,Medium,standard
Hyundai i30,Hyundai,BE,38500,Sedan,Used,5.0,6500.0,Automatic,Benzin,Dealer,206.0,8.0,Euro 6,1.0,Upgrated,Medium,luxury
Hyundai i30,Hyundai,IT,22049,Sedan,Used,5.0,108156.0,Manual,Benzin,Dealer,202.0,6.0,Euro 6,4.0,Standart,Medium,standard
Hyundai i30,Hyundai,BE,24990,Sedan,Used,5.0,63728.0,Manual,Benzin,Dealer,202.0,6.0,Euro 6,3.0,Upgrated,Medium,luxury
Hyundai BAYON,Hyundai,IT,20700,Sedan,Used,5.0,7850.0,Manual,Benzin,Dealer,73.0,6.0,Euro 6,1.0,Standart,Low,standard
Hyundai i30,Hyundai,FR,27380,Sedan,Used,5.0,27000.0,Manual,Benzin,Dealer,202.0,6.0,Euro 6,3.0,Standart,Medium,standard
Hyundai i30,Hyundai,DE,35930,Sedan,Used,5.0,8600.0,Manual,Benzin,Dealer,202.0,6.0,Euro 6,2.0,Standart,Medium,standard
Hyundai i40,Hyundai,BE,16950,Sedan,Used,5.0,89613.0,Automatic,Benzin,Dealer,122.0,6.0,Euro 6,6.0,Standart,Medium,luxury
Hyundai i30,Hyundai,DE,24990,Sedan,Demonstration,5.0,3000.0,Manual,Benzin,Dealer,118.0,6.0,Euro 6,0.0,Upgrated,Low,luxury
Hyundai i30,Hyundai,DE,22490,Sedan,Used,5.0,2156.0,Manual,Benzin,Dealer,118.0,6.0,Euro 6,0.0,Upgrated,Low,luxury
Hyundai i30,Hyundai,DE,37444,Sedan,Used,5.0,14990.0,Automatic,Benzin,Dealer,206.0,8.0,Euro 6,1.0,Upgrated,Medium,luxury
Hyundai BAYON,Hyundai,DE,22800,Sedan,Demonstration,5.0,5500.0,Manual,Benzin,Dealer,73.0,6.0,Euro 6,0.0,Upgrated,Low,standard
Hyundai i30,Hyundai,DE,43770,Sedan,Demonstration,5.0,3009.0,Automatic,Benzin,Dealer,206.0,8.0,Euro 6,0.0,Upgrated,Medium,luxury
Hyundai SONATA,Hyundai,ES,5450,Sedan,Used,5.0,126271.0,Manual,Benzin,Dealer,118.0,5.0,Euro 6,17.0,Standart,Medium,standard
Hyundai i30,Hyundai,DE,10889,Sedan,Used,5.0,89894.0,Manual,Diesel,Dealer,81.0,6.0,Euro 6,6.0,Standart,Low,standard
Hyundai i30,Hyundai,DE,35980,Sedan,Used,5.0,5350.0,Automatic,Benzin,Dealer,206.0,8.0,Euro 6,1.0,Standart,Medium,luxury
Hyundai BAYON,Hyundai,IT,25000,Sedan,Pre-registered,5.0,100.0,Automatic,Benzin,Dealer,73.0,7.0,Euro 6,0.0,Upgrated,Low,standard
Hyundai i20,Hyundai,DE,27480,Sedan,Used,5.0,10983.0,Manual,Benzin,Dealer,150.0,6.0,Euro 6,1.0,Upgrated,Low,standard
Hyundai i30,Hyundai,DE,5700,Sedan,Used,5.0,87081.0,Manual,Benzin,Dealer,80.0,5.0,Other,12.0,Standart,Low,standard
Hyundai IONIQ,Hyundai,DE,36490,Sedan,Demonstration,5.0,4009.0,Automatic,Benzin,Dealer,104.0,6.0,Euro 6,0.0,Upgrated,Low,luxury
Hyundai i30,Hyundai,DE,37950,Sedan,Pre-registered,5.0,10.0,Automatic,Benzin,Dealer,206.0,8.0,Euro 6,0.0,Upgrated,Medium,luxury
Hyundai i30,Hyundai,DE,3690,Sedan,Used,5.0,196869.0,Manual,LPG/CNG,Dealer,80.0,5.0,Other,12.0,Standart,Low,standard
Hyundai iX20,Hyundai,DE,12961,Sedan,Used,5.0,109000.0,Automatic,Benzin,Dealer,92.0,6.0,Euro 6,8.0,Standart,Low,standard
Hyundai iX20,Hyundai,DE,9500,Sedan,Used,5.0,134000.0,Manual,Benzin,Private seller,92.0,6.0,Euro 6,5.0,Standart,Low,standard
Hyundai i10,Hyundai,DE,12500,Sedan,Used,5.0,41270.0,Automatic,Benzin,Private seller,62.0,5.0,Euro 6,2.0,Upgrated,Low,standard
Hyundai VELOSTER,Hyundai,AT,14990,Sedan,Used,5.0,18000.0,Manual,Benzin,Dealer,103.0,6.0,Other,11.0,Standart,Low,standard
Hyundai i30,Hyundai,DE,22666,Sedan,Used,5.0,9812.0,Manual,Benzin,Dealer,117.0,6.0,Euro 6,2.0,Upgrated,Low,luxury
Hyundai i30,Hyundai,IT,8900,Sedan,Used,5.0,99062.0,Manual,Diesel,Dealer,81.0,6.0,Euro 6,10.0,Standart,Low,standard
Hyundai SONATA,Hyundai,NL,5900,Sedan,Used,5.0,121970.0,Manual,Benzin,Dealer,119.0,5.0,Other,12.0,Standart,Medium,standard
Hyundai BAYON,Hyundai,DE,19890,Sedan,Demonstration,5.0,499.0,Manual,Benzin,Dealer,74.0,6.0,Euro 6,1.0,Upgrated,Low,standard
Hyundai IONIQ,Hyundai,IT,61900,Sedan,Pre-registered,5.0,2000.0,Automatic,Benzin,Dealer,224.0,6.0,Euro 6,1.0,Upgrated,Low,luxury
Hyundai i20,Hyundai,DE,7500,Sedan,Used,5.0,114000.0,Automatic,Benzin,Dealer,74.0,4.0,Other,9.0,Standart,Low,standard
Hyundai i40,Hyundai,ES,18970,Sedan,Used,5.0,83471.0,Manual,Diesel,Dealer,104.0,6.0,Euro 6,4.0,Standart,Medium,standard
Hyundai i30,Hyundai,DE,28999,Sedan,Used,5.0,32460.0,Manual,Benzin,Private seller,202.0,6.0,Euro 6,2.0,Upgrated,Medium,luxury
Hyundai i30,Hyundai,DE,23990,Sedan,Used,5.0,5000.0,Manual,Benzin,Dealer,118.0,6.0,Euro 6,1.0,Standart,Low,luxury
Hyundai i30,Hyundai,BE,7500,Sedan,Used,5.0,71273.0,Manual,Benzin,Dealer,80.0,5.0,Other,10.0,Standart,Low,standard
Hyundai ACCENT,Hyundai,AT,3490,Sedan,Used,3.0,131000.0,Manual,Benzin,Dealer,71.0,5.0,Other,14.0,Standart,Low,standard
Hyundai IONIQ,Hyundai,BE,26950,Sedan,Used,5.0,29570.0,Automatic,Electric,Dealer,88.0,6.0,Euro 6,3.0,Standart,Low,luxury
Hyundai i30,Hyundai,IT,15900,Sedan,Used,5.0,116000.0,Manual,Diesel,Dealer,100.0,6.0,Euro 6,3.0,Standart,Low,standard
Hyundai IONIQ,Hyundai,DE,33985,Sedan,Pre-registered,5.0,1000.0,Automatic,Benzin,Dealer,104.0,6.0,Euro 6,0.0,Upgrated,Low,luxury
Hyundai i30,Hyundai,DE,24990,Sedan,Demonstration,5.0,7999.0,Manual,Benzin,Dealer,118.0,6.0,Euro 6,0.0,Standart,Low,luxury
Hyundai IONIQ,Hyundai,DE,28974,Sedan,Used,5.0,30900.0,Automatic,Benzin,Dealer,104.0,6.0,Euro 6,1.0,Upgrated,Low,luxury
Hyundai i30,Hyundai,IT,9890,Sedan,Used,5.0,93900.0,Automatic,Diesel,Dealer,81.0,6.0,Other,9.0,Standart,Low,standard
Hyundai i30,Hyundai,DE,39666,Sedan,Pre-registered,5.0,10.0,Manual,Benzin,Dealer,206.0,6.0,Euro 6,0.0,Upgrated,Medium,luxury
Hyundai i20,Hyundai,DE,14699,Sedan,Used,5.0,14000.0,Manual,Benzin,Private seller,74.0,5.0,Euro 6,2.0,Standart,Low,standard
Hyundai i30,Hyundai,DE,22990,Sedan,Used,5.0,26000.0,Manual,Benzin,Dealer,117.0,6.0,Euro 6,1.0,Standart,Low,standard
Hyundai i30,Hyundai,DE,26900,Sedan,Used,5.0,49000.0,Manual,Benzin,Private seller,202.0,6.0,Euro 6,3.0,Standart,Medium,luxury
Hyundai i10,Hyundai,DE,15900,Sedan,Used,5.0,9122.0,Automatic,Benzin,Private seller,62.0,5.0,Euro 6,2.0,Upgrated,Low,luxury
Hyundai i30,Hyundai,DE,24990,Sedan,Demonstration,5.0,4999.0,Manual,Benzin,Dealer,117.0,6.0,Euro 6,0.0,Upgrated,Low,luxury
Hyundai IONIQ,Hyundai,FR,19590,Sedan,Used,5.0,53849.0,Automatic,Benzin,Dealer,104.0,6.0,Euro 6,5.0,Standart,Low,standard
Hyundai i20,Hyundai,BE,21750,Sedan,Pre-registered,5.0,10.0,Automatic,Benzin,Dealer,74.0,7.0,Euro 6,0.0,Upgrated,Low,standard
Hyundai IONIQ,Hyundai,DE,26785,Sedan,Demonstration,5.0,9999.0,Automatic,Benzin,Dealer,104.0,6.0,Euro 6,0.0,Upgrated,Low,standard
Hyundai i30,Hyundai,FR,4490,Sedan,Used,5.0,218000.0,Manual,Diesel,Dealer,66.0,6.0,Other,12.0,Standart,Low,standard
Hyundai i30,Hyundai,DE,9479,Sedan,Used,5.0,91194.0,Manual,Benzin,Dealer,74.0,6.0,Euro 6,6.0,Standart,Low,standard
Hyundai IONIQ,Hyundai,DE,25990,Sedan,Demonstration,5.0,650.0,Automatic,Benzin,Dealer,104.0,6.0,Euro 6,0.0,Upgrated,Low,luxury
Hyundai IONIQ,Hyundai,BE,49950,Sedan,Used,5.0,9500.0,Automatic,Electric,Dealer,125.0,6.0,Euro 6,1.0,Upgrated,Low,luxury
Hyundai i30,Hyundai,DE,26985,Sedan,Demonstration,5.0,9999.0,Manual,Benzin,Dealer,118.0,6.0,Euro 6,0.0,Upgrated,Low,luxury
Hyundai i30,Hyundai,DE,8990,Sedan,Used,3.0,67800.0,Manual,Benzin,Dealer,73.0,6.0,Other,7.0,Standart,Low,standard
Hyundai IONIQ,Hyundai,BE,34500,Sedan,Used,5.0,17075.0,Automatic,Benzin,Dealer,77.0,6.0,Euro 6,1.0,Standart,Low,standard
Hyundai IONIQ,Hyundai,ES,18690,Sedan,Used,5.0,60997.0,Automatic,Other,Dealer,104.0,6.0,Euro 6,3.0,Standart,Low,standard
Hyundai i10,Hyundai,IT,15350,Sedan,Pre-registered,5.0,500.0,Manual,Benzin,Dealer,49.0,5.0,Euro 6,0.0,Standart,Low,standard
Hyundai i30,Hyundai,AT,5890,Sedan,Used,5.0,139000.0,Manual,Diesel,Dealer,66.0,6.0,Other,12.0,Standart,Low,standard
Hyundai i10,Hyundai,IT,5900,Sedan,Used,5.0,176639.0,Manual,LPG/CNG,Dealer,50.0,5.0,Other,9.0,Standart,Low,standard
Hyundai KONA Elektro,Hyundai,IT,37500,Sedan,Used,5.0,10.0,Automatic,Benzin,Dealer,39.0,6.0,Euro 6,0.0,Standart,Low,standard
Hyundai i30,Hyundai,DE,21980,Sedan,Used,5.0,9650.0,Manual,Benzin,Dealer,118.0,6.0,Euro 6,1.0,Upgrated,Low,standard
